flight,channel,snr_db,noise_std
2021-02-05-15-56-24,acc_z,84.31353665513625,0.00015520537134858773
2021-02-05-15-56-24,vel_x,77.74018291317633,0.00011469083812837698
2021-02-05-15-56-24,vel_y,75.25930031216572,0.00011072430164019022
2021-02-05-15-56-24,vel_z,74.69746560740805,0.00015532977655127167
2021-02-05-15-56-24,pos_x,85.13512240462582,1.4907295341910663e-05
2021-02-05-15-56-24,pos_y,84.77653016363638,1.3907663922254353e-05
2021-02-05-15-56-24,pos_z,85.30728143189238,8.873717205637854e-06
2021-02-05-15-56-24,mot_1,40.3179747727731,1.9175256354315318
2021-02-05-15-56-24,mot_2,40.24640853855394,2.0779817098458953
2021-02-05-15-56-24,mot_3,39.59933357217644,2.0138886838768215
2021-02-05-15-56-24,mot_4,39.889941794827415,1.7850113863146855
2021-02-05-15-56-24,dmot_1,9.868694677999471,325.8591876566683
2021-02-05-15-56-24,dmot_2,10.30412766330672,360.7102167936992
2021-02-05-15-56-24,dmot_3,10.487401287907858,347.1743761797569
2021-02-05-15-56-24,dmot_4,10.156681770635531,315.24913479369866
2021-02-05-15-56-24,vbat,67.42464815837103,0.00030578789181037107
2021-02-05-15-58-59,ang_acc_x,17.85641695970511,0.20416000880957968
2021-02-05-15-58-59,ang_acc_y,17.188834801983244,0.14808875561144472
2021-02-05-15-58-59,ang_acc_z,10.459737718971652,0.15810400757874146
2021-02-05-15-58-59,ang_vel_x,44.597834746419394,0.002598860156110594
2021-02-05-15-58-59,ang_vel_y,40.71330669461777,0.001957577412391261
2021-02-05-15-58-59,ang_vel_z,40.62186025056966,0.002051900614341884
2021-02-05-15-58-59,qx,64.97031104966398,2.3765613419839565e-05
2021-02-05-15-58-59,qy,69.00770239070317,2.38552667442387e-05
2021-02-05-15-58-59,qz,68.82132348770443,1.683460014010991e-05
2021-02-05-15-58-59,qw,90.16619595958929,2.6207687940291825e-06
2021-02-05-15-58-59,acc_x,57.74663282447073,0.0005488181797077266
2021-02-05-15-58-59,acc_y,57.27781960681756,0.0004941553782921186
2021-02-05-15-58-59,acc_z,59.77945855030349,7.08680446498029e-05
2021-02-05-15-58-59,vel_x,83.32728590121802,5.4524834136101535e-05
2021-02-05-15-58-59,vel_y,70.68426177376837,5.3002679506010546e-05
2021-02-05-15-58-59,vel_z,74.20008849454251,7.758901834239777e-05
2021-02-05-15-58-59,pos_x,89.56268196936324,1.1072964651860717e-05
2021-02-05-15-58-59,pos_y,77.68503143717658,9.289848806958755e-06
2021-02-05-15-58-59,pos_z,80.55069982682247,5.1353634832151936e-06
2021-02-05-15-58-59,mot_1,36.76172384901959,1.1744748656766864
2021-02-05-15-58-59,mot_2,38.12598057854919,1.0320342250432166
2021-02-05-15-58-59,mot_3,35.78958889828607,1.1389343513377723
2021-02-05-15-58-59,mot_4,34.930715104928176,0.932932944875969
2021-02-05-15-58-59,dmot_1,7.081088202216915,194.36102627170752
2021-02-05-15-58-59,dmot_2,8.38502623833236,175.73858758790985
2021-02-05-15-58-59,dmot_3,7.347630872842837,187.81937771175572
2021-02-05-15-58-59,dmot_4,7.3080857084755815,161.42946574947936
2021-02-05-15-58-59,vbat,56.644949948001,6.347486030192613e-05
2021-02-05-16-06-45,ang_acc_x,21.15491199454268,0.23321322896490512
2021-02-05-16-06-45,ang_acc_y,21.432852947843454,0.17855519549301965
2021-02-05-16-06-45,ang_acc_z,15.3486968086165,0.1818820684047989
2021-02-05-16-06-45,ang_vel_x,46.277880308188074,0.0030317771358350774
2021-02-05-16-06-45,ang_vel_y,46.83676546761718,0.0023547247395795286
2021-02-05-16-06-45,ang_vel_z,39.90866111598567,0.002428268025549834
2021-02-05-16-06-45,qx,66.8074602829784,2.2468405779746297e-05
2021-02-05-16-06-45,qy,67.54550375183578,2.3377495070773873e-05
2021-02-05-16-06-45,qz,75.09945598719513,1.8058856225849444e-05
2021-02-05-16-06-45,qw,84.09968190280388,2.4326974787484688e-06
2021-02-05-16-06-45,acc_x,59.2556643882125,0.0005750003404594627
2021-02-05-16-06-45,acc_y,59.23780625011149,0.0005090800636273553
2021-02-05-16-06-45,acc_z,77.44677218204713,8.53873634531201e-05
2021-02-05-16-06-45,vel_x,80.14765225859475,6.685704967035756e-05
2021-02-05-16-06-45,vel_y,79.07662728021663,6.207938206511492e-05
2021-02-05-16-06-45,vel_z,76.5473663743789,8.98032215733661e-05
2021-02-05-16-06-45,pos_x,84.9689366052618,1.2921325032333092e-05
2021-02-05-16-06-45,pos_y,77.86416458974179,1.0557246380833242e-05
2021-02-05-16-06-45,pos_z,87.24580726107682,5.459332172717257e-06
2021-02-05-16-06-45,mot_1,41.427507146056016,1.276044193627171
2021-02-05-16-06-45,mot_2,41.19775554488822,1.287162091697583
2021-02-05-16-06-45,mot_3,41.37230698007835,1.2833790131712535
2021-02-05-16-06-45,mot_4,41.12260256844377,1.1674790484078974
2021-02-05-16-06-45,dmot_1,11.63026024512829,216.83476671061152
2021-02-05-16-06-45,dmot_2,11.690939176062846,222.45930314907963
2021-02-05-16-06-45,dmot_3,11.798387483410416,217.1169425613521
2021-02-05-16-06-45,dmot_4,12.238522939581639,198.6090563072294
2021-02-05-16-06-45,vbat,59.535137622963006,0.00012992319755820175
2021-02-05-16-10-53,ang_acc_x,19.682552336113346,0.36184370967138396
2021-02-05-16-10-53,ang_acc_y,20.561460852968846,0.23375471606160422
2021-02-05-16-10-53,ang_acc_z,17.362944419383442,0.262747762930805
2021-02-05-16-10-53,ang_vel_x,43.1629683302792,0.00461319357046789
2021-02-05-16-10-53,ang_vel_y,43.047462584960314,0.003120693857321797
2021-02-05-16-10-53,ang_vel_z,41.22664169164879,0.0032789527757093482
2021-02-05-16-10-53,qx,77.38997402800163,2.5009589105728985e-05
2021-02-05-16-10-53,qy,78.39017992692577,2.3967351572432004e-05
2021-02-05-16-10-53,qz,81.7553668289618,1.9456027964370597e-05
2021-02-05-16-10-53,qw,85.81571652378537,5.3940641439728984e-06
2021-02-05-16-10-53,acc_x,58.158081315584184,0.0007151065330192851
2021-02-05-16-10-53,acc_y,58.62994549583231,0.0006906698607613476
2021-02-05-16-10-53,acc_z,85.3281615062268,0.0001370821605043062
2021-02-05-16-10-53,vel_x,79.72505344981653,0.00011543752651805675
2021-02-05-16-10-53,vel_y,81.91095223110779,0.00010679937063991511
2021-02-05-16-10-53,vel_z,77.60953164621048,0.0001601141668152765
2021-02-05-16-10-53,pos_x,102.16750334723116,1.554043758776764e-05
2021-02-05-16-10-53,pos_y,91.54235615425867,1.7679358654888897e-05
2021-02-05-16-10-53,pos_z,92.40425707891113,6.237541508800426e-06
2021-02-05-16-10-53,mot_1,41.455169754121606,1.7291711111480756
2021-02-05-16-10-53,mot_2,40.31971934403838,1.8068315217948228
2021-02-05-16-10-53,mot_3,41.49358735952578,1.878076900909346
2021-02-05-16-10-53,mot_4,41.19843330852202,1.5272210260373484
2021-02-05-16-10-53,dmot_1,13.03596816023153,293.884319867333
2021-02-05-16-10-53,dmot_2,12.681904312255094,311.95378519164495
2021-02-05-16-10-53,dmot_3,13.108599703527833,323.12331514589954
2021-02-05-16-10-53,dmot_4,13.728959849507197,265.16905454369794
2021-02-05-16-10-53,vbat,65.01308795822122,0.000286359416311177
2021-02-05-16-14-20,ang_acc_x,22.1109998790935,0.32411772500997504
2021-02-05-16-14-20,ang_acc_y,23.512680016818273,0.2413501886086155
2021-02-05-16-14-20,ang_acc_z,19.744469482426815,0.24115893508531036
2021-02-05-16-14-20,ang_vel_x,44.43316360547841,0.004244557851638145
2021-02-05-16-14-20,ang_vel_y,44.648765283940335,0.0032394571307464482
2021-02-05-16-14-20,ang_vel_z,37.989808850533876,0.003179713879293437
2021-02-05-16-14-20,qx,60.24013484381798,2.8158820221344526e-05
2021-02-05-16-14-20,qy,75.63597474544929,2.6277396371260845e-05
2021-02-05-16-14-20,qz,78.42067184152774,2.1099582017997798e-05
2021-02-05-16-14-20,qw,83.20653239501365,4.356513629460823e-06
2021-02-05-16-14-20,acc_x,58.32404185661357,0.0008068312275012521
2021-02-05-16-14-20,acc_y,58.61857434412233,0.0007442946295831614
2021-02-05-16-14-20,acc_z,84.64710762254805,0.00012779576145609113
2021-02-05-16-14-20,vel_x,69.0779938563816,9.929134912301802e-05
2021-02-05-16-14-20,vel_y,73.72220855134448,9.370467641901589e-05
2021-02-05-16-14-20,vel_z,76.55533943590257,0.00012925214199570702
2021-02-05-16-14-20,pos_x,92.94725936892617,1.4102764548867607e-05
2021-02-05-16-14-20,pos_y,69.15045353524047,1.4265324275242168e-05
2021-02-05-16-14-20,pos_z,81.4726079844099,6.535673289141819e-06
2021-02-05-16-14-20,mot_1,42.239354976911045,1.5797334765958717
2021-02-05-16-14-20,mot_2,40.516584700532796,1.7899993278466022
2021-02-05-16-14-20,mot_3,42.15730998470359,1.7381255816101253
2021-02-05-16-14-20,mot_4,40.73744107472378,1.538920614321556
2021-02-05-16-14-20,dmot_1,13.565494521032752,270.19614661916825
2021-02-05-16-14-20,dmot_2,12.880339200446658,307.75195564251743
2021-02-05-16-14-20,dmot_3,13.570670464315398,296.34361719805014
2021-02-05-16-14-20,dmot_4,13.83593932066163,267.00864103687013
2021-02-05-16-14-20,vbat,66.69605230907209,0.00031583557501062385
2021-02-05-16-16-00,ang_acc_x,18.493658218671722,0.25013802269546226
2021-02-05-16-16-00,ang_acc_y,17.28340491732026,0.19126431804214317
2021-02-05-16-16-00,ang_acc_z,10.777487147026543,0.2307792189418567
2021-02-05-16-16-00,ang_vel_x,46.03030759378005,0.003339067574613967
2021-02-05-16-16-00,ang_vel_y,42.44084036056543,0.002566396940945012
2021-02-05-16-16-00,ang_vel_z,37.999238458109936,0.003009308138968534
2021-02-05-16-16-00,qx,71.85670169811539,2.1976610561363293e-05
2021-02-05-16-16-00,qy,78.5412557715554,2.250263654947885e-05
2021-02-05-16-16-00,qz,89.70812291015909,1.103111035002923e-05
2021-02-05-16-16-00,qw,83.76267784354823,7.270668450087547e-06
2021-02-05-16-16-00,acc_x,60.870403557674884,0.0006275836790997996
2021-02-05-16-16-00,acc_y,66.01519592046617,0.0005916706664081684
2021-02-05-16-16-00,acc_z,83.15949083363053,8.931293767880496e-05
2021-02-05-16-16-00,vel_x,75.95507725473271,5.48934350224942e-05
2021-02-05-16-16-00,vel_y,76.97879685821276,5.410237059123743e-05
2021-02-05-16-16-00,vel_z,67.92464121497501,8.544421877864677e-05
2021-02-05-16-16-00,pos_x,91.80940830584625,9.970875619482821e-06
2021-02-05-16-16-00,pos_y,95.9584887427697,1.1061374019164826e-05
2021-02-05-16-16-00,pos_z,91.1261493057266,4.891334308644035e-06
2021-02-05-16-16-00,mot_1,43.935191027492536,1.377124777634833
2021-02-05-16-16-00,mot_2,42.67511562885508,1.4196249441440072
2021-02-05-16-16-00,mot_3,41.91109010675852,1.537702325312155
2021-02-05-16-16-00,mot_4,41.4269927411323,1.4066424647080524
2021-02-05-16-16-00,dmot_1,5.043619104285812,239.2403588763656
2021-02-05-16-16-00,dmot_2,5.882756419439483,237.42587303096232
2021-02-05-16-16-00,dmot_3,5.653552315172324,266.6977978147486
2021-02-05-16-16-00,dmot_4,4.790868178896181,243.3927801663846
2021-02-05-16-16-00,vbat,81.75705433565271,0.00010365154281010404
2021-02-05-16-19-10,ang_acc_x,17.96673164143058,0.2843869152227779
2021-02-05-16-19-10,ang_acc_y,18.200021096381974,0.2269260138358155
2021-02-05-16-19-10,ang_acc_z,12.58203571022959,0.2193720211543939
2021-02-05-16-19-10,ang_vel_x,46.30671819527366,0.0037362867452232504
2021-02-05-16-19-10,ang_vel_y,43.30488446981067,0.0030562030245332864
2021-02-05-16-19-10,ang_vel_z,41.519226261030376,0.0029543585966743686
2021-02-05-16-19-10,qx,65.98031399815922,2.281996603327572e-05
2021-02-05-16-19-10,qy,64.81873078026867,2.4411145811807304e-05
2021-02-05-16-19-10,qz,80.43363395684804,1.3246132265011323e-05
2021-02-05-16-19-10,qw,89.20452416376561,1.1123749114379122e-05
2021-02-05-16-19-10,acc_x,60.12700014681983,0.0007498605761856794
2021-02-05-16-19-10,acc_y,66.23008421880184,0.00068145538266482
2021-02-05-16-19-10,acc_z,78.0089898662653,0.00014582375458360594
2021-02-05-16-19-10,vel_x,81.71090097288223,7.892496426317796e-05
2021-02-05-16-19-10,vel_y,77.51595505156628,8.088584143690939e-05
2021-02-05-16-19-10,vel_z,66.68998416054305,0.00011723742808488022
2021-02-05-16-19-10,pos_x,78.7759139652432,1.1952929499173991e-05
2021-02-05-16-19-10,pos_y,80.49603822293533,1.1718511949826826e-05
2021-02-05-16-19-10,pos_z,77.74283462538732,5.325964648240067e-06
2021-02-05-16-19-10,mot_1,44.10465396265509,1.6234366106478164
2021-02-05-16-19-10,mot_2,42.096840692138656,1.6059617799234325
2021-02-05-16-19-10,mot_3,42.66734728918124,1.8429558936911317
2021-02-05-16-19-10,mot_4,41.73475160596447,1.723586559115533
2021-02-05-16-19-10,dmot_1,6.729179213257841,274.2376241289149
2021-02-05-16-19-10,dmot_2,6.757893995418424,275.31627025257234
2021-02-05-16-19-10,dmot_3,7.2290978842718285,321.67443812475983
2021-02-05-16-19-10,dmot_4,6.352051065724132,299.9821602886741
2021-02-05-16-19-10,vbat,73.04871723086752,0.00017982968082181969
2021-02-05-16-29-21,ang_acc_x,20.79884810826909,0.3523057447746088
2021-02-05-16-29-21,ang_acc_y,20.025803690601872,0.27951415161582355
2021-02-05-16-29-21,ang_acc_z,15.921792564600876,0.22001456690042337
2021-02-05-16-29-21,ang_vel_x,43.616929840751,0.004520432446485931
2021-02-05-16-29-21,ang_vel_y,42.75518272217241,0.0036789231079388932
2021-02-05-16-29-21,ang_vel_z,41.769647401047195,0.0028597108401322304
2021-02-05-16-29-21,qx,52.92674150514343,2.7239898201418568e-05
2021-02-05-16-29-21,qy,60.02464578168539,2.943513114884843e-05
2021-02-05-16-29-21,qz,64.28320718673871,1.91529088127854e-05
2021-02-05-16-29-21,qw,82.99607784362344,1.0085617990700367e-05
2021-02-05-16-29-21,acc_x,59.24643366648286,0.0009361012548054368
2021-02-05-16-29-21,acc_y,61.433576085479366,0.000791191817994616
2021-02-05-16-29-21,acc_z,69.93103800301931,0.00014986931435990964
2021-02-05-16-29-21,vel_x,77.05412389616895,9.830044030681613e-05
2021-02-05-16-29-21,vel_y,69.46785180088102,9.525212063328598e-05
2021-02-05-16-29-21,vel_z,74.16283073867416,0.00011322129443696733
2021-02-05-16-29-21,pos_x,79.92350967851398,1.3284196700257311e-05
2021-02-05-16-29-21,pos_y,71.22861513703255,1.2004841919378683e-05
2021-02-05-16-29-21,pos_z,82.6236097331122,9.643374465319576e-06
2021-02-05-16-29-21,mot_1,39.95538620273319,1.7844446503978277
2021-02-05-16-29-21,mot_2,40.55192799450091,1.9023755453151627
2021-02-05-16-29-21,mot_3,39.299609818073336,2.0446388193125666
2021-02-05-16-29-21,mot_4,39.82393386741855,1.7470422575324036
2021-02-05-16-29-21,dmot_1,10.881777350450077,309.72508483649426
2021-02-05-16-29-21,dmot_2,10.931292896355892,318.8242747121082
2021-02-05-16-29-21,dmot_3,10.65794565293578,344.69897706529116
2021-02-05-16-29-21,dmot_4,10.36519533367308,304.43785192807763
2021-02-05-16-29-21,vbat,68.74968540250379,0.00033475916335946464
2021-02-05-16-31-14,ang_acc_x,22.53421351697208,0.3044015138170609
2021-02-05-16-31-14,ang_acc_y,20.30141770518014,0.22323001521732996
2021-02-05-16-31-14,ang_acc_z,15.698001415931309,0.22413466947961078
2021-02-05-16-31-14,ang_vel_x,45.50138698686454,0.0038474703946294354
2021-02-05-16-31-14,ang_vel_y,41.95292479499295,0.003082658270656574
2021-02-05-16-31-14,ang_vel_z,40.99235931112875,0.002912645723592363
2021-02-05-16-31-14,qx,59.94021275899766,2.6530175243631647e-05
2021-02-05-16-31-14,qy,65.95601483865684,2.497502092870083e-05
2021-02-05-16-31-14,qz,63.987237868423975,1.960194461521184e-05
2021-02-05-16-31-14,qw,83.79338458770141,4.84187580373161e-06
2021-02-05-16-31-14,acc_x,59.12228739058894,0.0008094667906921138
2021-02-05-16-31-14,acc_y,61.35616791691109,0.0007148485022400248
2021-02-05-16-31-14,acc_z,77.10681704200235,0.00013081890959930505
2021-02-05-16-31-14,vel_x,69.70953755425798,9.74061964315734e-05
2021-02-05-16-31-14,vel_y,70.22616398381834,0.00010197549918516633
2021-02-05-16-31-14,vel_z,74.98973706548102,0.00011577539902837204
2021-02-05-16-31-14,pos_x,88.03096838062652,1.4368760909659883e-05
2021-02-05-16-31-14,pos_y,80.18250232148631,1.1673883455288058e-05
2021-02-05-16-31-14,pos_z,78.94151111506012,8.118269578139702e-06
2021-02-05-16-31-14,mot_1,41.13827523515931,1.6244179583443175
2021-02-05-16-31-14,mot_2,39.584848629788944,1.9570375759214969
2021-02-05-16-31-14,mot_3,39.306373639081976,1.7788646190746784
2021-02-05-16-31-14,mot_4,39.87709001297862,1.6899726757469273
2021-02-05-16-31-14,dmot_1,10.609082595422446,279.9320347328827
2021-02-05-16-31-14,dmot_2,9.710477517124398,331.04910611932377
2021-02-05-16-31-14,dmot_3,10.330781343987855,305.9006878560536
2021-02-05-16-31-14,dmot_4,10.037057419300208,295.3992794785923
2021-02-05-16-31-14,vbat,53.798804758962106,0.00020404718210456565
2021-02-05-16-33-13,ang_acc_x,16.286558307975156,0.2725444630012453
2021-02-05-16-33-13,ang_acc_y,14.110378956724672,0.202393453745963
2021-02-05-16-33-13,ang_acc_z,9.609582101795986,0.23572570505813717
2021-02-05-16-33-13,ang_vel_x,46.876522946576884,0.003602214836526333
2021-02-05-16-33-13,ang_vel_y,42.49090879687047,0.0027707505749360825
2021-02-05-16-33-13,ang_vel_z,37.76175230390718,0.003080238237358422
2021-02-05-16-33-13,qx,80.0995709147796,2.2283574250894818e-05
2021-02-05-16-33-13,qy,78.24900152160129,2.3854990092596778e-05
2021-02-05-16-33-13,qz,89.4225914499406,1.1796399875771637e-05
2021-02-05-16-33-13,qw,79.6409923977815,8.38529423162654e-06
2021-02-05-16-33-13,acc_x,60.583371697781196,0.0006618909262226092
2021-02-05-16-33-13,acc_y,65.84795198707916,0.0006121542751209559
2021-02-05-16-33-13,acc_z,84.65324474861018,9.315367928736684e-05
2021-02-05-16-33-13,vel_x,79.94485485421241,6.189205219067627e-05
2021-02-05-16-33-13,vel_y,89.2804757953455,5.826758116416733e-05
2021-02-05-16-33-13,vel_z,67.1732460540142,8.203747863921846e-05
2021-02-05-16-33-13,pos_x,91.6419371020763,9.284625317784823e-06
2021-02-05-16-33-13,pos_y,95.14800233552128,1.1616785289976672e-05
2021-02-05-16-33-13,pos_z,89.54221248412482,5.216228044363591e-06
2021-02-05-16-33-13,mot_1,44.84237402316541,1.445751374462133
2021-02-05-16-33-13,mot_2,42.38496755989849,1.4718993795475368
2021-02-05-16-33-13,mot_3,41.364251136517964,1.603722714077137
2021-02-05-16-33-13,mot_4,41.19634309937715,1.445202344284762
2021-02-05-16-33-13,dmot_1,5.733615766124847,252.24320675448362
2021-02-05-16-33-13,dmot_2,4.183567595132377,247.6495364446682
2021-02-05-16-33-13,dmot_3,3.9517797296638935,280.66422794310535
2021-02-05-16-33-13,dmot_4,3.865085805640658,256.53933918354016
2021-02-05-16-33-13,vbat,77.85533900518816,0.0001153124402989448
2021-02-18-13-44-23,ang_acc_x,19.864698226534788,0.225914493805062
2021-02-18-13-44-23,ang_acc_y,22.320922562945146,0.17135159981146852
2021-02-18-13-44-23,ang_acc_z,10.57248891125645,0.18422262126666847
2021-02-18-13-44-23,ang_vel_x,43.841375573704376,0.002991543565882166
2021-02-18-13-44-23,ang_vel_y,47.01611997174406,0.002280007243605488
2021-02-18-13-44-23,ang_vel_z,26.842964178282237,0.0023647769077845262
2021-02-18-13-44-23,qx,74.81073241268182,2.9860806576007358e-05
2021-02-18-13-44-23,qy,73.39994618943904,2.8035989872730626e-05
2021-02-18-13-44-23,qz,82.24110431967787,1.7845187754829234e-05
2021-02-18-13-44-23,qw,83.7503070788051,1.1513700760701816e-05
2021-02-18-13-44-23,acc_x,59.25794794017351,0.000800052458243285
2021-02-18-13-44-23,acc_y,59.84135719559491,0.000728496700513979
2021-02-18-13-44-23,acc_z,80.0624783230166,0.00015204846448660286
2021-02-18-13-44-23,vel_x,82.98860354772063,7.144960987107409e-05
2021-02-18-13-44-23,vel_y,83.30652168287838,7.15436486307563e-05
2021-02-18-13-44-23,vel_z,68.00465782533767,8.670060505658518e-05
2021-02-18-13-44-23,pos_x,88.39746257316659,1.4066814789572167e-05
2021-02-18-13-44-23,pos_y,96.2465751866686,1.429092311636384e-05
2021-02-18-13-44-23,pos_z,97.0604854788811,1.2259811108193318e-05
2021-02-18-13-44-23,mot_1,40.6444511055767,1.3477757707529985
2021-02-18-13-44-23,mot_2,41.23518773960004,1.2606739379074907
2021-02-18-13-44-23,mot_3,39.883554935219216,1.3845501545914036
2021-02-18-13-44-23,mot_4,40.56669192391994,1.1640432763201416
2021-02-18-13-44-23,dmot_1,6.381410500040367,227.80183122363815
2021-02-18-13-44-23,dmot_2,8.913540278028037,216.78053336550443
2021-02-18-13-44-23,dmot_3,8.231837726687578,232.00556708164538
2021-02-18-13-44-23,dmot_4,5.978826947384809,202.72151859025712
2021-02-18-13-44-23,vbat,64.27239307962411,8.591767852950908e-05
2021-02-18-14-15-53,ang_acc_x,15.390202562888275,0.29971633939284836
2021-02-18-14-15-53,ang_acc_y,16.722602283767948,0.20642981018482978
2021-02-18-14-15-53,ang_acc_z,7.224797143670059,0.24989909405925181
2021-02-18-14-15-53,ang_vel_x,45.58421297097,0.0039416591676838895
2021-02-18-14-15-53,ang_vel_y,46.91294714532486,0.0028109555669442177
2021-02-18-14-15-53,ang_vel_z,22.669279769222985,0.0033109257251747602
2021-02-18-14-15-53,qx,73.97399306325954,2.5808670704219252e-05
2021-02-18-14-15-53,qy,80.21870405988805,2.4145668252703773e-05
2021-02-18-14-15-53,qz,75.08363273855552,1.901361020507003e-05
2021-02-18-14-15-53,qw,89.74212788358157,6.0581369177794995e-06
2021-02-18-14-15-53,acc_x,62.75515045746402,0.0008030063460453609
2021-02-18-14-15-53,acc_y,63.31043994702456,0.0007498312166945416
2021-02-18-14-15-53,acc_z,83.85828999728959,0.0001582969431176778
2021-02-18-14-15-53,vel_x,85.43549573790474,0.00010612132573301827
2021-02-18-14-15-53,vel_y,78.57838350908337,0.00010653643861046926
2021-02-18-14-15-53,vel_z,66.4579575044254,0.00015038763683645917
2021-02-18-14-15-53,pos_x,96.9927285092242,1.577410524023768e-05
2021-02-18-14-15-53,pos_y,83.77700803245258,1.5031807868603097e-05
2021-02-18-14-15-53,pos_z,90.90806554613943,1.1824647582158086e-05
2021-02-18-14-15-53,mot_1,42.28412804996027,1.622768756152658
2021-02-18-14-15-53,mot_2,42.934750735437426,1.6500340074318163
2021-02-18-14-15-53,mot_3,42.08898254632001,1.7910970589086808
2021-02-18-14-15-53,mot_4,41.743609008248086,1.6370207307039308
2021-02-18-14-15-53,dmot_1,4.039667819612671,283.84247120794896
2021-02-18-14-15-53,dmot_2,4.660384479786702,276.35338155128386
2021-02-18-14-15-53,dmot_3,4.247102730826498,311.29904767718335
2021-02-18-14-15-53,dmot_4,4.246568378269785,286.8282938042627
2021-02-18-14-15-53,vbat,84.42295501251868,0.00011312252080936104
2021-02-18-15-47-24,ang_acc_x,15.848734938995845,0.28473122532694894
2021-02-18-15-47-24,ang_acc_y,18.27381589305419,0.19931859669783103
2021-02-18-15-47-24,ang_acc_z,9.561138906955591,0.22472870125757993
2021-02-18-15-47-24,ang_vel_x,45.352051468094174,0.0037767932052275217
2021-02-18-15-47-24,ang_vel_y,47.647909636375005,0.0026516403305883456
2021-02-18-15-47-24,ang_vel_z,24.394107368543324,0.0029273588326295262
2021-02-18-15-47-24,qx,76.58897539589582,2.6174426043954938e-05
2021-02-18-15-47-24,qy,75.2504056365514,2.6703717751105886e-05
2021-02-18-15-47-24,qz,71.23253385283765,2.1763381177753442e-05
2021-02-18-15-47-24,qw,88.2452042474344,6.138115099287677e-06
2021-02-18-15-47-24,acc_x,61.76918317832098,0.0008264972681339515
2021-02-18-15-47-24,acc_y,63.86358506531157,0.0007218816272120728
2021-02-18-15-47-24,acc_z,85.0075400896017,0.00010553962389789291
2021-02-18-15-47-24,vel_x,84.05011298834354,9.579231254101326e-05
2021-02-18-15-47-24,vel_y,80.63262656528303,9.022525436013091e-05
2021-02-18-15-47-24,vel_z,64.97665405551538,0.00014971546710997488
2021-02-18-15-47-24,pos_x,93.56165596038308,8.129130151257401e-06
2021-02-18-15-47-24,pos_y,86.84641032317174,7.698980916707398e-06
2021-02-18-15-47-24,pos_z,87.56546126505648,6.950050502209581e-06
2021-02-18-15-47-24,mot_1,42.66164128987917,1.5194879931392122
2021-02-18-15-47-24,mot_2,42.903177416451484,1.7215516795344088
2021-02-18-15-47-24,mot_3,42.791019902759075,1.508644066817132
2021-02-18-15-47-24,mot_4,42.55588008188476,1.4686458948882715
2021-02-18-15-47-24,dmot_1,4.809693185615388,256.0950425608683
2021-02-18-15-47-24,dmot_2,5.143120191358227,291.4177162733314
2021-02-18-15-47-24,dmot_3,5.490318344270485,261.64354035230843
2021-02-18-15-47-24,dmot_4,5.084558378697479,252.32950492682687
2021-02-18-15-47-24,vbat,78.79810388259797,0.0001217748125356934
2021-02-18-16-08-00,ang_acc_x,21.34656929832861,0.2858537955534846
2021-02-18-16-08-00,ang_acc_y,26.45980772190374,0.20057175135628513
2021-02-18-16-08-00,ang_acc_z,9.197530726797297,0.22843789828000546
2021-02-18-16-08-00,ang_vel_x,44.85877499941778,0.0039045157499056956
2021-02-18-16-08-00,ang_vel_y,46.74358397743005,0.0027081866190566753
2021-02-18-16-08-00,ang_vel_z,23.108040984541752,0.00299422676352047
2021-02-18-16-08-00,qx,76.39837065706254,2.7008740268636832e-05
2021-02-18-16-08-00,qy,77.4144954074865,2.8357302147200834e-05
2021-02-18-16-08-00,qz,76.32503245022001,2.4287612149487814e-05
2021-02-18-16-08-00,qw,90.34599357640872,5.88846269644716e-06
2021-02-18-16-08-00,acc_x,61.582993150266574,0.0009038113757554334
2021-02-18-16-08-00,acc_y,62.29108407892233,0.0008014929535831882
2021-02-18-16-08-00,acc_z,76.7699768218431,0.00011586486894017013
2021-02-18-16-08-00,vel_x,82.70855228396877,0.00010537538615703122
2021-02-18-16-08-00,vel_y,82.5369317406138,0.0001029883838624424
2021-02-18-16-08-00,vel_z,64.72833230351212,0.0001614148535008075
2021-02-18-16-08-00,pos_x,95.26335143046153,1.3125260933902337e-05
2021-02-18-16-08-00,pos_y,84.66597907184547,1.4384506742296989e-05
2021-02-18-16-08-00,pos_z,85.518167132217,9.852924672029871e-06
2021-02-18-16-08-00,mot_1,42.6862755770345,1.480195057216859
2021-02-18-16-08-00,mot_2,42.3023005792112,1.6131468523687318
2021-02-18-16-08-00,mot_3,42.075258062648814,1.5868157383790695
2021-02-18-16-08-00,mot_4,42.49103403081947,1.421637600772528
2021-02-18-16-08-00,dmot_1,9.240118894459025,249.98297592591854
2021-02-18-16-08-00,dmot_2,5.951482916151873,275.6445070856365
2021-02-18-16-08-00,dmot_3,6.603413739569652,273.14486083793577
2021-02-18-16-08-00,dmot_4,9.132830670818427,243.23692588582483
2021-02-18-16-08-00,vbat,63.32984754814699,0.0001050469285743219
2021-02-18-16-31-30,ang_acc_x,16.420862938085875,0.2650827579569893
2021-02-18-16-31-30,ang_acc_y,18.696147989373436,0.18542279998062697
2021-02-18-16-31-30,ang_acc_z,9.174313422724513,0.21212781434436515
2021-02-18-16-31-30,ang_vel_x,45.4374544220141,0.0034903205835216003
2021-02-18-16-31-30,ang_vel_y,47.19735589169265,0.0026492677776416155
